
 cut,125,5,5,1.100000,2,3.3435e+08,67.47,0,990,0.109212,2133,0
 cut,125,10,5,1.100000,2,3.34979e+08,223.2,0,4353,0.653649,2989,0
 cut,125,25,5,1.100000,2,3.70284e+08,307.1,0,3525,0.499871,7529,0
 cut,125,42,5,1.100000,2,3.35658e+08,88.29,0,1228,0.15976,1999,0
 cut,125,98,5,1.100000,2,3.69404e+08,51.21,0,2382,0.321586,326,0
 cut,125,5,10,1.100000,2,3.34213e+08,80.41,0,986,0.117547,2143,0
 cut,125,10,10,1.100000,2,3.34899e+08,384.96,0,1592,0.214057,16337,0
 cut,125,25,10,1.100000,2,3.70173e+08,818.84,0,3136,0.443433,27446,0
 cut,125,42,10,1.100000,2,3.35567e+08,302.7,0,1596,0.286509,8452,0
 cut,125,98,10,1.100000,2,3.69256e+08,70.02,0,1578,0.207855,1303,0
 cut,125,5,20,1.100000,2,3.33804e+08,1853.64,0,1130,0.132458,82994,0
 cut,125,10,20,1.100000,2,3.34457e+08,3580.03,4.19002e-05,1803,0.202675,135793,47712
 cut,125,25,20,1.100000,2,3.69763e+08,3560.33,0.000139405,4305,0.551493,78985,52237
 cut,125,42,20,1.100000,2,3.35005e+08,3553.82,0.000193381,3378,0.418991,76965,57110
 cut,125,98,20,1.100000,2,3.68914e+08,1030.76,0,2064,0.259043,38857,0
 cut,125,5,25,1.100000,2,3.33552e+08,3581.37,2.57897e-05,1330,0.147109,155685,25830
 cut,125,10,25,1.100000,2,3.3414e+08,3580.62,0.000419995,1669,0.223014,86600,69429
 cut,125,25,25,1.100000,2,3.69463e+08,3580.06,0.000250921,2125,0.287188,110100,83751
 cut,125,42,25,1.100000,2,3.34741e+08,3585.03,0.000272675,1545,0.170318,115600,91777
 cut,125,98,25,1.100000,2,3.68491e+08,1949.73,0,801,0.0967231,95719,0
 cut,125,5,40,1.100000,2,3.32711e+08,3586.61,0.00108489,1364,0.148043,78600,61460
 cut,125,10,40,1.100000,2,3.33519e+08,3587.54,0.00124521,974,0.121494,58500,46320
 cut,125,25,40,1.100000,2,3.6869e+08,3573.47,0.00105671,2884,0.377425,56600,27402
 cut,125,42,40,1.100000,2,3.34082e+08,3574.54,0.00100824,1750,0.218469,67400,49988
 cut,125,98,40,1.100000,2,3.67781e+08,3573.97,0.000933815,1358,0.170311,85400,67615
 cut,125,5,5,1.100000,5,3.34241e+08,38,0,572,0.0636735,934,0
 cut,125,10,5,1.100000,5,3.34906e+08,35.55,0,819,0.106737,455,0
 cut,125,25,5,1.100000,5,3.70126e+08,31.21,0,634,0.0779307,483,0
 cut,125,42,5,1.100000,5,3.35605e+08,62.42,0,1339,0.15065,1069,0
 cut,125,98,5,1.100000,5,3.69273e+08,15.08,0,291,0.0299735,85,0
 cut,125,5,10,1.100000,5,3.34098e+08,46.95,0,790,0.0863073,912,0
 cut,125,10,10,1.100000,5,3.34826e+08,70.81,0,1650,0.206876,1615,0
 cut,125,25,10,1.100000,5,3.70016e+08,71.32,0,599,0.0821083,2401,0
 cut,125,42,10,1.100000,5,3.35514e+08,110.05,0,1381,0.166782,3395,0
 cut,125,98,10,1.100000,5,3.69122e+08,23.83,0,278,0.0291083,362,0
 cut,125,5,20,1.100000,5,3.33692e+08,2324.71,0,855,0.0909526,138438,0
 cut,125,10,20,1.100000,5,3.34361e+08,2187.55,0,1393,0.160572,110958,0
 cut,125,25,20,1.100000,5,3.69598e+08,1401.23,0,645,0.0692055,95130,0
 cut,125,42,20,1.100000,5,3.34938e+08,3579.76,9.70216e-05,2326,0.24047,131495,75413
 cut,125,98,20,1.100000,5,3.68768e+08,96.07,0,232,0.0235703,5552,0
 cut,125,5,25,1.100000,5,3.33425e+08,1977.58,0,771,0.0763438,109490,0
 cut,125,10,25,1.100000,5,3.34022e+08,3573.55,0.000206568,597,0.0666871,171343,125609
 cut,125,25,25,1.100000,5,3.6928e+08,2097.85,0,442,0.0515342,135842,0
 cut,125,42,25,1.100000,5,3.34671e+08,3574.96,0.000208312,1893,0.198405,110000,73015
 cut,125,98,25,1.100000,5,3.6834e+08,512.59,0,295,0.0351875,34556,0
 cut,125,5,40,1.100000,5,3.32568e+08,3581.64,0.000968119,897,0.100163,84348,72547
 cut,125,10,40,1.100000,5,3.33372e+08,3580.09,0.000977683,762,0.0845828,76300,63425
 cut,125,25,40,1.100000,5,3.68408e+08,3582.63,0.000542725,379,0.0401597,107477,87499
 cut,125,42,40,1.100000,5,3.3402e+08,3563.72,0.00107489,1789,0.202697,59670,40448
 cut,125,98,40,1.100000,5,3.67575e+08,3580.86,0.00059846,440,0.0521448,100300,85686
 flow,125,5,5,1.100000,2,3.34358e+08,3583.02,0.00028524,0,0,472200,433004
 flow,125,10,5,1.100000,2,3.34979e+08,1442.16,0,0,0,255765,0
 flow,125,25,5,1.100000,2,3.70298e+08,3568.58,0.000336799,0,0,158628,150645
 flow,125,42,5,1.100000,2,3.35658e+08,3584.43,0.000181385,0,0,149400,122133
 flow,125,98,5,1.100000,2,3.69404e+08,224.66,0,0,0,44117,0
