
 cut,150,98,5,1.100000,5,4.2948e+08,48.8,0,513,0.0649111,508,0
 cut,150,5,10,1.100000,5,4.05327e+08,144.97,0,1866,0.258182,2111,0
 cut,150,10,10,1.100000,5,4.14597e+08,23.22,0,88,0.0107694,62,0
 cut,150,25,10,1.100000,5,4.37787e+08,1437.26,0,3725,0.629607,26787,0
 cut,150,42,10,1.100000,5,4.0878e+08,428.55,0,2728,0.396365,8201,0
 cut,150,98,10,1.100000,5,4.29309e+08,113.07,0,765,0.104898,3108,0
 cut,150,5,20,1.100000,5,4.04901e+08,3558.97,0.000142134,1928,0.289707,123600,84654
 cut,150,10,20,1.100000,5,4.14143e+08,110.51,0,67,0.0111198,4632,0
 cut,150,25,20,1.100000,5,4.37369e+08,3559.08,0.000337867,2712,0.404064,84800,72107
 cut,150,42,20,1.100000,5,4.08256e+08,3551.15,0.00016004,2744,0.395746,85348,58135
 cut,150,98,20,1.100000,5,4.28831e+08,307.03,0,887,0.132293,10081,0
 cut,150,5,25,1.100000,5,4.04665e+08,3563.48,0.00018857,1446,0.218229,112600,82345
 cut,150,10,25,1.100000,5,4.13827e+08,3565.76,0.000180118,89,0.016072,150300,122254
 cut,150,25,25,1.100000,5,4.37032e+08,3552.92,0.000353944,2636,0.426715,67200,55189
 cut,150,42,25,1.100000,5,4.07872e+08,3566.15,0.000305176,1644,0.24381,83200,65466
 cut,150,98,25,1.100000,5,4.28566e+08,3563.77,5.61985e-05,481,0.0968854,144501,59137
 cut,150,5,40,1.100000,5,4.03443e+08,3557.11,0.00100222,577,0.0822272,67200,46432
 cut,150,10,40,1.100000,5,4.12912e+08,3556.88,0.000694874,243,0.0422492,71700,63122
 cut,150,25,40,1.100000,5,4.36118e+08,3527.14,0.00126066,1259,0.169647,36500,31420
 cut,150,42,40,1.100000,5,4.07088e+08,3556.87,0.00116636,626,0.0879431,53200,46501
 cut,150,98,40,1.100000,5,4.27443e+08,3550.77,0.000504012,927,0.137495,52800,35485
 flow,150,5,5,1.100000,2,4.0553e+08,3580.81,0.000263529,0,0,179800,170431
 flow,150,10,5,1.100000,2,4.14885e+08,3586.43,0.000126273,0,0,378600,313997
 flow,150,25,5,1.100000,2,4.38029e+08,3582.29,0.000281311,0,0,114200,107313
 flow,150,42,5,1.100000,2,4.08922e+08,3586.88,0.000229067,0,0,91200,84430
 flow,150,98,5,1.100000,2,4.29577e+08,3094.75,0,0,0,414396,0
 flow,150,5,10,1.100000,2,4.0541e+08,3570.82,0.000211621,0,0,155576,144157
 flow,150,10,10,1.100000,2,4.14797e+08,3586.63,0.000170462,0,0,285900,263086
 flow,150,25,10,1.100000,2,4.37889e+08,3587.94,0.000265142,0,0,60400,55657
 flow,150,42,10,1.100000,2,4.08865e+08,3586.43,0.000299854,0,0,60300,57798
 flow,150,98,10,1.100000,2,4.29406e+08,3587.99,7.16094e-05,0,0,192800,128322
 flow,150,5,20,1.100000,2,4.04986e+08,3556.96,0.000493996,0,0,23800,22089
 flow,150,10,20,1.100000,2,4.1434e+08,3585.3,0.000344728,0,0,25100,22597
 flow,150,25,20,1.100000,2,4.37471e+08,3562.62,0.000544511,0,0,19482,17765
 flow,150,42,20,1.100000,2,4.08329e+08,3586.74,0.000465745,0,0,16132,14367
 flow,150,98,20,1.100000,2,4.28955e+08,3586.69,0.000136967,0,0,48150,38362
 flow,150,5,25,1.100000,2,4.04774e+08,3558.97,0.000592402,0,0,20841,19277
 flow,150,10,25,1.100000,2,4.14031e+08,3570.53,0.000616498,0,0,18800,16063
 flow,150,25,25,1.100000,2,4.37118e+08,3553.76,0.000588906,0,0,19517,14375
 flow,150,42,25,1.100000,2,4.07955e+08,3565.63,0.000661181,0,0,6985,5134
 flow,150,98,25,1.100000,2,4.28692e+08,3579.1,0.000381237,0,0,14808,12067
 flow,150,5,40,1.100000,2,4.03604e+08,3567.71,0.00135481,0,0,7415,5762
 flow,150,10,40,1.100000,2,4.13173e+08,3568.18,0.00125297,0,0,8403,6993
 flow,150,25,40,1.100000,2,4.36221e+08,3576.28,0.00137647,0,0,7993,6328
 flow,150,42,40,1.100000,2,4.07169e+08,3568.95,0.0015034,0,0,5160,3822
 flow,150,98,40,1.100000,2,4.27722e+08,3568.85,0.00116576,0,0,5830,4854
 flow,150,5,5,1.100000,5,4.05451e+08,3571.72,0.000210489,0,0,240800,221036
 flow,150,10,5,1.100000,5,4.14691e+08,49.25,0,0,0,0,0
 flow,150,25,5,1.100000,5,4.37932e+08,3585.22,0.000223343,0,0,230900,213399
 flow,150,42,5,1.100000,5,4.08838e+08,3582.94,0.000113294,0,0,256900,200295
 flow,150,98,5,1.100000,5,4.2948e+08,430.14,0,0,0,66639,0
 flow,150,5,10,1.100000,5,4.05327e+08,3585.76,9.91718e-05,0,0,352717,250282
 flow,150,10,10,1.100000,5,4.14597e+08,43.67,0,0,0,0,0
 flow,150,25,10,1.100000,5,4.37787e+08,3587.65,0.00031107,0,0,85635,82247
 flow,150,42,10,1.100000,5,4.0878e+08,3588.4,0.000186698,0,0,108500,98092
 flow,150,98,10,1.100000,5,4.29309e+08,461.31,0,0,0,58695,0
 flow,150,5,20,1.100000,5,4.04889e+08,3586.38,0.000377425,0,0,43737,39360
 flow,150,10,20,1.100000,5,4.14143e+08,62.44,0,0,0,99,0
 flow,150,25,20,1.100000,5,4.37365e+08,3585,0.00047073,0,0,19850,18018
 flow,150,42,20,1.100000,5,4.08237e+08,3589.82,0.000254636,0,0,30886,26330
 flow,150,98,20,1.100000,5,4.28831e+08,422.22,0,0,0,42247,0
 flow,150,5,25,1.100000,5,4.04664e+08,3586.06,0.000384386,0,0,33300,29641
 flow,150,10,25,1.100000,5,4.13827e+08,3588.5,9.9953e-06,0,0,141437,21926
 flow,150,25,25,1.100000,5,4.37035e+08,3583.57,0.000587823,0,0,14827,13163
 flow,150,42,25,1.100000,5,4.07864e+08,3584.48,0.000476476,0,0,9142,6622
 flow,150,98,25,1.100000,5,4.28566e+08,3589.51,0.000171217,0,0,32269,22076
 flow,150,5,40,1.100000,5,4.03422e+08,3575.15,0.00101664,0,0,14116,10128
 flow,150,10,40,1.100000,5,4.12909e+08,3582.91,0.00069229,0,0,9204,6790
 flow,150,25,40,1.100000,5,4.36056e+08,3582.79,0.00122552,0,0,5672,4749
 flow,150,42,40,1.100000,5,4.07037e+08,3580.32,0.00118397,0,0,7357,4934
 flow,150,98,40,1.100000,5,4.27443e+08,3579.32,0.000694293,0,0,15100,12923
