
 cut,200,5,5,1.100000,2,5.48658e+08,1288.17,0,5011,1.74615,8354,0
 cut,200,10,5,1.100000,2,5.5449e+08,3447.34,4.97342e-06,14874,6.94123,7071,328
 cut,200,25,5,1.100000,2,5.99789e+08,3266.9,0.000593131,32931,18.2308,2818,2142
 cut,200,42,5,1.100000,2,5.54269e+08,3373.24,0.000962593,21677,8.90341,1693,979
 cut,200,98,5,1.100000,2,5.82252e+08,3412.77,0.00144684,19296,7.71582,2005,1755
 cut,200,5,10,1.100000,2,5.48492e+08,3556.31,2.94551e-05,5359,1.6425,39500,15234
 cut,200,10,10,1.100000,2,5.54377e+08,3481.84,0,11080,4.28086,25449,0
 cut,200,25,10,1.100000,2,5.99528e+08,3278.48,0.000370663,23253,12.2442,5363,2284
 cut,200,42,10,1.100000,2,5.5463e+08,3340.4,0.00202392,22688,10.1027,989,629
 cut,200,98,10,1.100000,2,5.81906e+08,3411.72,0.0011148,20167,7.53733,2356,1836
 cut,200,5,20,1.100000,2,5.47784e+08,3547.23,0.000419616,5104,1.52561,19500,15263
 cut,200,10,20,1.100000,2,5.53737e+08,3469.18,0.00028705,5301,1.58322,18873,14287
 cut,200,25,20,1.100000,2,5.99165e+08,3278.76,0.0012905,11593,4.0626,2810,2097
 cut,200,42,20,1.100000,2,5.53519e+08,3337.29,0.00103097,10859,3.25962,3320,2081
 cut,200,98,20,1.100000,2,5.8089e+08,3429.87,0.000468823,8326,2.34825,9510,6158
 cut,200,5,25,1.100000,2,5.47517e+08,3457.59,0.000459489,4863,1.29114,18900,14250
 cut,200,10,25,1.100000,2,5.53323e+08,3481.39,0.000439221,3663,0.884202,17740,10945
 cut,200,25,25,1.100000,2,5.98743e+08,3383.53,0.00126975,9436,2.67491,7275,6226
 cut,200,42,25,1.100000,2,5.5313e+08,3444.62,0.00107382,5349,1.4226,8454,6906
 cut,200,98,25,1.100000,2,5.80888e+08,3393.73,0.00141803,9343,2.84676,4200,3438
 cut,200,5,40,1.100000,2,5.46515e+08,3480.44,0.00211486,1444,0.30419,13627,13276
 cut,200,10,40,1.100000,2,5.54933e+08,3427.01,0.00656951,4508,1.33226,8459,8375
 cut,200,25,40,1.100000,2,5.99386e+08,3445.74,0.00505959,2806,0.70556,14616,14582
 cut,200,42,40,1.100000,2,5.53002e+08,3494.38,0.00370677,1610,0.30925,14417,14386
 cut,200,98,40,1.100000,2,5.80529e+08,3439.18,0.00375138,3053,0.772008,7841,7743
 cut,200,5,5,1.100000,5,5.48586e+08,480.45,0,1536,0.379471,3891,0
 cut,200,10,5,1.100000,5,5.54327e+08,255.88,0,619,0.140315,1419,0
 cut,200,25,5,1.100000,5,5.99518e+08,733.9,0,2014,0.540859,5824,0
 cut,200,42,5,1.100000,5,5.53925e+08,2236.63,0,14524,5.87426,2671,0
 cut,200,98,5,1.100000,5,5.81558e+08,1153.8,0,4350,1.49151,9694,0
 cut,200,5,10,1.100000,5,5.48403e+08,1061.64,0,1888,0.545735,16185,0
 cut,200,10,10,1.100000,5,5.54211e+08,196.48,0,617,0.152537,1563,0
 cut,200,25,10,1.100000,5,5.99341e+08,3559.85,1.83505e-05,2128,0.557112,72500,30061
 cut,200,42,10,1.100000,5,5.53774e+08,3210.93,0,11160,4.44517,15594,0
 cut,200,98,10,1.100000,5,5.81403e+08,1858.06,0,2640,0.752287,30724,0
 cut,200,5,20,1.100000,5,5.47656e+08,3536.24,0.00022222,1989,0.579688,46400,34942
 cut,200,10,20,1.100000,5,5.53562e+08,3548.84,0,628,0.154823,69628,0
